date,open,high,low,close,adj close,volume,vwap,nse,spy,dj,nasdaq,pcod,hld,rsi,bbul,bbll,stma,ltma,ema,scul,scll,stma_cut_ltma_b,stma_cut_ltma_a,close_pr_cut_stma_b,close_pr_cut_stma_a,close_pr_cut_ltma_b,close_pr_cut_ltma_a,dr_stock,dr_nse,dr_spy,dr_dj,dr_nasdaq,price_movmnt,beta,ds,ts_close_pr,day_of_week,le_day_of_week,close_-1_s,tr,atr,wr_10,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,close_12_ema,close_26_ema,macd,macds,macdh
2013-01-15,670.799988,675.450012,665.0,668.299988,638.642151,2065844,668.39,6024.049805,1470.680054,13507.320313,3117.5,1.5,10.450012000000015,,,,,,,0,0,0,0,0,0,0,0,-0.0014940109612679997,0.012224220318875378,-0.0009306714815373596,0.0014005058733268516,-0.002601038288063906,0.0,-0.12,2013-01-15,665.7406524935387,Tuesday,3,669.299988,10.450012000000015,9.449217098650552,86.80004800000006,13.19995199999994,18.515291217605153,18.515291217605153,24.522249641559483,24.522249641559483,6.501374369696492,6.501374369696492,672.1745390637884,673.4912709403517,-1.3167318765632672,-1.0138603126240298,-0.6057431278784748
2013-01-16,665.549988,669.200012,657.599976,660.5,631.1882320000001,2287689,664.71,6056.600098,1472.339966,13534.889647999998,3110.780029,-2.75,11.600036000000046,,,,,,,0,0,0,0,0,0,0,0,-0.011671511171519766,0.005403390419014054,0.001128669689566708,0.002041066204187425,-0.0021555640737770387,0.0,-2.16,2013-01-16,665.057820444404,Wednesday,4,668.299988,11.600036000000046,9.724814273753058,91.04931527211207,10.584019926406004,15.871534120538769,15.871534120538769,21.638677801219245,21.638677801219245,4.337246759177816,4.337246759177816,670.0988443441192,671.8950886095181,-1.7962442653988546,-1.1818835737640103,-1.2287213832696886
2013-01-17,657.700012,670.849976,654.049988,666.799988,637.208801,3211036,663.67,6001.850098,1472.630005,13511.230469,3117.540039,-2.799987999999985,16.799987999999985,,,,,,,0,0,0,0,0,0,0,0,0.0095384683914701,-0.009039725112126806,0.00019699186784150058,-0.0017480141778247749,0.0021730916159228286,1.0,-1.06,2013-01-17,665.1520252289872,Thursday,2,660.5,16.799987999999985,10.582747118902637,58.804539397270695,43.001651533233115,24.914906591436882,24.914906591436882,22.730754064625124,22.730754064625124,29.283211645060405,29.283211645060405,669.5260375609331,671.2981984921345,-1.7721609312013697,-1.306806770628029,-0.9307083211466813
2013-01-18,670.0,674.0,655.299988,662.849976,633.43396,5056173,665.06,6039.200195,1480.939941,13596.019531,3136.0,3.200012000000015,18.700012000000015,,,,,,,0,0,0,0,0,0,0,0,-0.005924025208182915,0.006223097276695899,0.005642921828147962,0.006275450795879767,0.005921322827956876,0.0,-0.95,2013-01-18,665.191586101826,Friday,0,666.799988,18.700012000000015,11.52032314454403,70.32046921783277,36.743146517003744,28.857653233292503,28.857653233292503,24.77305378751425,24.77305378751425,37.026852124849015,37.026852124849015,668.389317431789,670.3493625659444,-1.9600451341553935,-1.4434647236693834,-1.0331608209720202
2013-01-21,660.0,663.400024,654.75,658.549988,629.324768,2713680,659.45,6064.399902,1480.939941,13596.019531,3136.0,-2.8499759999999696,8.65002400000003,,,,,,,0,0,0,0,0,0,0,0,-0.006487167186299936,0.004172689459916112,0.0,0.0,0.0,0.0,-1.55,2013-01-21,662.1278055574965,Monday,1,662.849976,8.65002400000003,11.202787788015177,81.21086536407583,18.789134635924178,25.50148036750306,25.50148036750306,25.015862647510517,25.015862647510517,26.472715807488143,26.472715807488143,666.7410613085227,669.0729592686582,-2.3318979601355068,-1.6276311510705619,-1.4085336181298898
2013-01-22,658.5,661.0,647.549988,653.75,624.737854,2121532,656.89,6082.299805,1485.97998,13649.700195,3134.709961,-0.04998799999998482,13.450012000000015,,,,,,,0,0,0,0,0,0,0,0,-0.007288627801154579,0.00295163631839257,0.0034032703558501964,0.003948263230837856,-0.0004113644770408209,0.0,-2.47,2013-01-22,660.3685846493596,Tuesday,3,658.549988,13.450012000000015,11.44201602974226,79.63872066782761,20.361279332172387,23.788080022392833,23.788080022392833,24.606601772471286,24.606601772471286,22.151036522235927,22.151036522235927,664.5941859985533,667.4700518540508,-2.8758658554975227,-1.8845085478845245,-1.9827146152259965
2013-01-23,657.0,663.0,654.349976,656.599976,627.461365,1769935,658.78,6048.5,1492.560059,13712.209961000002,3143.179932,3.25,8.65002400000003,,,,,,,0,0,0,0,0,0,0,0,0.004359446098171071,-0.005557076448650888,0.004428107436548201,0.004579570621111584,0.002701995114501088,1.0,-0.78,2013-01-23,659.7534587805444,Wednesday,4,653.75,9.25,11.216561829043986,70.2791972627138,30.834674274334688,26.136944773040117,26.136944773040117,25.11671610599423,25.11671610599423,28.177402107131897,28.177402107131897,663.287985770756,666.3666442279143,-3.078658457158326,-2.1288403937901617,-1.899636126736329
2013-01-24,655.599976,662.75,655.25,660.299988,630.99707,1536990,659.66,6054.299805,1494.810059,13779.330078,3153.669922,-1.0,7.5,,,,,,,0,0,0,0,0,0,0,0,0.0056349365829082565,0.0009588831941802489,0.0015074770267586857,0.004894916077780254,0.0033373813230366256,1.0,5.88,2013-01-24,659.9041529780351,Thursday,2,656.599976,7.5,10.845950415493162,56.55882670808315,45.698885420313566,32.6575916554646,32.6575916554646,27.630341289151016,27.630341289151016,42.71209238809177,42.71209238809177,662.8043840103703,665.7672692884212,-2.9628852780508623,-2.2987094596898525,-1.3283516367220196
2013-01-25,660.299988,667.0,655.549988,665.049988,635.536316,1397433,661.94,6019.350098,1494.819946,13825.330078,3130.3798829999996,0.0,11.450012000000015,,,,,,667.8435610604331,0,0,0,0,0,0,0,0,0.0071937671596478125,-0.005772708343768529,6.614218268419236e-06,0.003338333557553863,-0.007385059177413944,1.0,-1.25,2013-01-25,659.9931611678599,Friday,0,660.299988,11.450012000000015,10.904529543034863,37.27603961917746,62.72396038082254,42.679714563917244,42.679714563917244,32.64679904740642,32.64679904740642,62.74554559693891,62.74554559693891,663.164945554365,665.6981129932346,-2.5331674388696683,-2.346286716050673,-0.3737614456379905
2013-01-28,665.25,672.0,664.450012,670.349976,640.601074,1842005,668.94,6074.649902,1502.959961,13895.980469,3149.709961,0.20001200000001518,7.549987999999985,41.806573481720655,687.505,650.29,668.8974886,,668.0822672451537,0,0,0,0,0,0,0,0,0.00796926607102022,0.009187005756381206,0.005445481926958484,0.005110213687586684,0.006174994320969018,1.0,0.87,2013-01-28,657.0318856229894,Monday,1,665.049988,7.549987999999985,10.58732503508368,18.279683200272657,86.20029359532984,57.18657424105477,57.18657424105477,40.82672411195587,40.82672411195587,89.90627449925259,89.90627449925259,664.3109000933556,666.1368190324771,-1.8259189391214932,-2.2409992791633133,0.8301606800836403
2013-01-29,670.75,670.900024,650.0,652.450012,623.495605,2990437,659.04,6074.799805,1500.180054,13881.929688,3154.300049,0.40002400000003036,20.90002400000003,34.62827657640078,685.765,648.825,667.2949891999999,,666.5934810313295,0,0,0,0,0,1,0,0,-0.02670221717424104,2.4676813053847724e-05,-0.0018496214617390594,-0.001011139950242823,0.0014573049762787171,0.0,-1082.08,2013-01-29,655.2815881535556,Tuesday,3,670.349976,20.90002400000003,11.54044421721076,81.47439781879862,18.525602181201386,44.29958355443697,44.29958355443697,41.98434392611624,41.98434392611624,48.93006281107844,48.93006281107844,662.4298041755894,664.871647971575,-2.441843795985619,-2.2815421242716414,-0.3206033434279556
2013-01-30,653.0,658.400024,644.0,656.650024,627.509155,2509908,652.85,6049.899902,1507.839966,13954.419922,3153.659912,0.5499879999999848,14.40002400000003,35.464018056994334,682.204,649.316,665.7599916,,665.6464851235838,0,0,0,0,0,0,0,0,0.006437174484974939,-0.004098884539290526,0.005105995096772675,0.005221913352771335,-0.00020294106142593193,1.0,-1.57,2013-01-30,654.6485025690014,Wednesday,4,652.450012,14.40002400000003,11.799297802867441,57.83325333333323,42.16674666666677,43.58863792518024,43.58863792518024,42.5191085924709,42.5191085924709,45.727696590598896,45.727696590598896,661.517484863786,664.1253675982338,-2.6078827344477986,-2.3472954199941514,-0.5211746289072945
2013-01-31,656.599976,657.900024,640.099976,643.049988,614.5126339999999,3472096,646.62,6055.75,1501.959961,13910.419922,3142.310059,-0.05004800000006071,17.80004800000006,32.50866936576641,680.971,646.519,663.7449922000001,,663.4944377784806,0,1,0,0,0,0,0,0,-0.020711285080773134,0.0009669743458178282,-0.0038996214005379004,-0.003153122827458499,-0.0035989464040852015,0.0,-21.42,2013-01-31,654.7564610585617,Thursday,2,656.650024,17.80004800000006,12.332318051193923,91.29790586578932,9.24767956287435,32.14165180441161,32.14165180441161,39.05995632978447,39.05995632978447,18.305042753665887,18.305042753665887,658.614066458738,662.2437622125498,-3.629695753811802,-2.6052984679403055,-2.0487945717429934
2013-02-01,644.799988,644.849976,636.200012,640.150024,611.741455,2621036,639.26,6034.75,1498.109985,13860.580078,3142.1298829999996,1.75,8.649963999999954,32.822085244349466,680.4,643.17,661.7849946000001,,661.2711602757681,0,1,0,0,0,0,0,0,-0.00450955577912493,-0.003467778557569301,-0.002563301352878078,-0.0035829144108852073,-5.733870834423449e-05,0.0,1.3,2013-02-01,654.7842781918033,Friday,0,643.049988,8.649963999999954,12.01082378167079,88.96644322897534,11.033556771024664,25.10562012661596,25.10562012661596,34.4085109287283,34.4085109287283,6.499838522391286,6.499838522391286,655.7209455983283,660.3007823795585,-4.579836781230256,-3.002079877829382,-3.155513806801748
2013-02-04,641.150024,649.5,640.0,646.900024,618.191895,2618950,646.37,5998.899902,1513.170044,14009.790038999998,3179.100098,1.0,9.5,40.29170056065323,680.206,641.234,660.7199952000002,,659.9024806304569,0,0,0,0,0,0,0,0,0.010544389214231176,-0.005940610298686755,0.010052705843222709,0.010765058905206182,0.011765972883559517,1.0,-1.77,2013-02-04,651.5642421411329,Monday,1,640.150024,9.5,11.79503825778326,70.11168830559379,29.888311694406212,26.69985064921271,26.69985064921271,31.8389575022231,31.8389575022231,16.421636943191935,16.421636943191935,654.3427188696137,659.138405820885,-4.795686951271364,-3.3621616429647925,-2.8670506166131426
2013-02-05,636.349976,647.200012,636.349976,644.150024,615.563904,1865005,643.0,5987.25,1495.709961,13880.080078,3131.169922,-10.55004800000006,10.850036000000046,38.179348416824716,679.694,639.136,659.4149964000002,,658.4022466656515,0,0,0,0,0,0,0,0,-0.004251092615829344,-0.0019420063995593262,-0.011538744815384416,-0.009258522835739469,-0.015076648901414913,0.0,2.19,2013-02-05,649.7089913407711,Tuesday,3,646.900024,10.850036000000046,11.714984620919369,77.79325512623072,22.20674487376928,25.202148724064898,25.202148724064898,29.626687909503694,29.626687909503694,16.353070353187306,16.353070353187306,652.753970633824,657.8545797689959,-5.100609135171908,-3.710905153993479,-2.7794079623568573
2013-02-06,646.599976,646.900024,637.200012,639.5,611.120178,2468397,639.96,5956.899902,1511.290039,13979.299805,3171.580078,2.4499519999999393,9.700012000000015,37.533384705286714,679.757,636.273,658.0149964000002,,656.6020326974943,0,0,0,0,0,0,0,0,-0.007218951551779096,-0.005069121549960309,0.010416510156543657,0.007148354075944052,0.012905769091633434,0.0,1.42,2013-02-06,648.9550280329154,Wednesday,4,644.150024,9.700012000000015,11.546528748469099,90.78215333480004,9.21784666519996,19.874048037776586,19.874048037776586,26.375807952261322,26.375807952261322,6.870528208807109,6.870528208807109,650.6922327213116,656.3004210869916,-5.608188365680007,-4.0912814898780265,-3.0338137516039616
2013-02-07,636.299988,643.0,634.549988,641.5,613.031433,2270709,639.34,5959.200195,1512.119995,13986.519531,3168.47998,-3.200012000000015,8.450012000000015,33.82075121929314,677.54,635.06,656.2999970000002,,655.1637438691615,0,0,0,0,0,0,0,0,0.0031274617805205907,0.0003861560606763792,0.0005491705619586895,0.0005164583420278479,-0.0009774616827442628,1.0,8.1,2013-02-07,648.9335559344012,Thursday,2,639.5,8.450012000000015,11.290767066583959,81.44189646721605,18.55810353278395,19.435399869445707,19.435399869445707,24.062338591322785,24.062338591322785,10.181522425691554,10.181522425691554,649.2647646111138,655.060352652974,-5.795588041860128,-4.4328033997220855,-2.7255692842760855
2013-02-08,640.5,653.400024,640.5,650.049988,621.2020259999999,4706664,648.97,5938.799805,1509.390015,13944.049805,3165.1298829999996,-1.0,12.90002400000003,41.09208106089621,675.829,634.846,655.3374970000002,,654.67671950067,0,0,0,0,0,0,0,0,0.013328179535615936,-0.003423343625394093,-0.0018053990483738458,-0.003036475651134518,-0.0010573199203235406,1.0,-3.89,2013-02-08,648.8356184773803,Friday,0,641.5,12.90002400000003,11.422218133518145,58.611495237972164,42.64094814101417,27.170582626635195,27.170582626635195,25.09841993642692,25.09841993642692,31.31490800705174,31.31490800705174,649.3865265996495,654.6445919676096,-5.258065367960057,-4.598111595412514,-1.3199075450950861
2013-02-11,650.0,659.950012,650.0,656.950012,627.7958980000001,3791765,656.17,5903.5,1517.930054,13992.969727000002,3193.8701170000004,-0.04998799999998482,9.950012000000015,44.62810736971861,674.157,635.283,654.7199982000001,,654.8932235482251,0,0,0,0,1,0,0,0,0.010614698156184321,-0.005943929103365275,0.005657940568793318,0.0035083008655389936,0.009080270024419912,1.0,-1.79,2013-02-11,645.3447263250116,Monday,1,650.049988,9.950012000000015,11.303182766150087,38.37688633925974,88.18898753796455,47.510050930411644,47.510050930411644,32.5689636010885,32.5689636010885,77.39222558905794,77.39222558905794,650.557941464573,654.8342072864585,-4.276265821885545,-4.533662656785505,0.5147936697999196
2013-02-12,655.650024,667.0,655.650024,665.200012,635.6796879999999,3958209,661.92,5897.850098,1517.01001,13971.240234,3192.0,-1.2999879999999848,11.34997599999997,48.73159688311499,673.591,635.539,654.5649994,,655.8748224483942,0,0,0,0,0,0,0,0,0.012557887085780095,-0.0009570427712374263,-0.0006061175200896551,-0.0015528864439742218,-0.0005855332031338145,1.0,-13.12,2013-02-12,643.4514636317618,Tuesday,3,656.950012,11.34997599999997,11.306930905610447,5.546956346271871,94.45304365372813,63.15771517151714,63.15771517151714,42.76521412456471,42.76521412456471,103.942717265422,103.942717265422,652.8233342295414,655.6798581209835,-2.856523891442066,-4.19790238284745,2.6827569828107674
2013-02-13,663.299988,667.400024,659.5,664.200012,634.72406,3627208,664.07,5922.5,1519.430054,14018.700195,3186.48999,-1.9000240000000304,7.90002400000003,51.60312528347064,674.089,635.411,654.75,,656.6676976437852,0,0,0,0,0,0,0,0,-0.0015033168717512035,0.004179472450200006,0.0015952722685066423,0.003396975515781442,-0.0017261936090225971,0.0,-0.36,2013-02-13,642.6802236215193,Wednesday,4,665.200012,7.90002400000003,11.036383598342258,9.741273951724166,90.25872604827583,72.19138546377003,72.19138546377003,52.57393790429981,52.57393790429981,111.42628058271049,111.42628058271049,654.5819783821656,656.3697603298148,-1.7877819476491368,-3.715496094169414,3.8554282930405543
2013-02-14,664.0,678.400024,662.0,674.799988,644.853699,4421038,672.25,5932.950195,1520.329956,13982.910156,3196.8798829999996,-0.20001200000001518,16.40002400000003,53.34168889223949,675.823,634.477,655.15,,658.3945824396152,0,0,0,0,0,0,0,0,0.01595912245708786,0.0017644905023217472,0.0005922628670078645,-0.002553021214674711,0.0032606074497663062,1.0,9.04,2013-02-14,642.6703028092691,Thursday,2,664.200012,16.40002400000003,11.458944646668325,8.209881515262705,91.79011848473729,78.72429647075911,78.72429647075911,61.29072409311958,61.29072409311958,113.5914412260382,113.5914412260382,657.7050425127234,657.8518856619307,-0.14684314920737052,-3.0013128377601754,5.70893937710561
2013-02-15,671.700012,680.799988,668.200012,676.75,646.717163,3122195,677.64,5896.950195,1521.380005,13973.389647999998,3198.659912,-3.0999759999999696,12.59997599999997,55.90485542424011,678.452,633.238,655.8450012000001,,660.1427174453661,0,0,0,0,0,0,0,0,0.0028897469346764737,-0.0060678075521920505,0.0006906717820405195,-0.000680867422717113,0.0005568019647739231,1.0,-0.48,2013-02-15,642.6245423035949,Friday,0,674.799988,12.59997599999997,11.54818171571812,8.756730810810778,91.24326918918922,82.89728737690248,82.89728737690248,68.49291185438054,68.49291185438054,111.70603842194637,111.70603842194637,660.6450735572402,659.3620569039275,1.283016653312643,-2.144012236496905,6.8540577796190965
2013-02-18,678.0,680.900024,674.0,676.0,646.000427,2367291,678.76,5887.399902,1521.380005,13973.389647999998,3198.659912,1.25,6.90002400000003,57.64345926556754,681.046,632.389,656.7175018,,661.6529348315217,0,0,0,0,0,0,0,0,-0.0011082680977188009,-0.0016195308904080052,0.0,0.0,0.0,0.0,0.68,2013-02-18,639.5831309925239,Monday,1,676.75,6.90002400000003,11.187109134350852,10.571780354172812,89.42821964582718,85.07426479987738,85.07426479987738,74.02002950287948,74.02002950287948,107.1827353938732,107.1827353938732,663.014214050686,660.6838993420922,2.3303147085937326,-1.2487836996413102,7.1581968164700855
2013-02-19,674.5,677.400024,671.549988,674.799988,644.853699,593703,675.01,5898.200195,1519.790039,13981.759766,3192.030029,-1.5,5.8500360000000455,59.52057452959651,683.347,632.193,657.7700012,,662.9050351332816,0,0,0,0,0,0,0,0,-0.0017751195696964484,0.0018344758602741873,-0.001045081435784967,0.0005990041221815012,-0.0020727064403213147,0.0,-0.97,2013-02-19,637.9349931709116,Tuesday,3,676.0,5.8500360000000455,10.775097047571364,13.160800997004705,86.83919900299529,85.66257620091667,85.66257620091667,77.9008784022252,77.9008784022252,101.18597179829965,101.18597179829965,664.8318531177543,661.7993928474157,3.0324602703386745,-0.392256946822319,6.849434434321987
2013-02-20,677.5,680.799988,674.900024,676.950012,646.908325,1715421,677.58,5939.700195,1530.939941,14035.669922,3213.590088,2.700012000000015,5.8999639999999545,59.26264421069468,685.75,631.825,658.787503,,664.2426519777309,0,0,0,0,0,0,0,0,0.003186189368512782,0.00703604466243446,0.007336475245841578,0.0038557489831212433,0.006754340906609313,1.0,0.45,2013-02-20,637.4411708729392,Wednesday,4,674.799988,6.0,10.408583091211177,8.52213361819182,90.22274838252568,87.18263359478634,87.18263359478634,80.99479679974559,80.99479679974559,99.55830718486783,99.55830718486783,666.7000493485904,662.9907421805111,3.709307168079249,0.42826889684601577,6.562076542466467
2013-02-21,675.0,677.450012,664.049988,666.25,636.683105,2717968,670.63,5943.049805,1511.949951,13927.540038999998,3164.409912,-1.9500120000000152,13.40002400000003,52.54600349459884,686.248,631.922,659.0850035999999,,664.4338279798518,0,0,0,0,0,0,0,0,-0.015806289090498304,0.0005639358705038511,-0.012404137805429483,-0.0077039345895784095,-0.01530381120592994,0.0,-28.03,2013-02-21,637.7416684121437,Thursday,2,676.950012,13.40002400000003,10.636975422676192,36.26241410153623,52.588955917962984,75.65140770251188,75.65140770251188,79.21366710066768,79.21366710066768,68.52688890620027,68.52688890620027,666.6306895974749,663.2458664291827,3.3848231682922005,1.0197025871069316,4.730241162370538
2013-02-22,662.200012,666.400024,657.549988,659.299988,630.041504,1927096,662.15,5852.25,1502.420044,13880.620116999999,3131.48999,-4.049987999999985,8.850036000000046,47.58504927272268,685.816,631.779,658.7975036,,663.9448908389135,0,0,0,0,0,0,0,0,-0.010431564694966977,-0.015278318031864413,-0.00630305718367008,-0.003368859243528588,-0.010403178764913479,0.0,0.68,2013-02-22,638.0413968905144,Friday,0,666.25,8.850036000000046,10.501213050853421,69.90297483264098,14.455302970296849,55.25270612510687,55.25270612510687,71.22668010881407,71.22668010881407,23.304758157692476,23.304758157692476,665.5012167220756,662.9382883853586,2.5629283367169364,1.3283990280228655,2.469058617388142
2013-02-25,663.25,665.200012,654.099976,656.450012,627.317993,1888236,659.89,5850.299805,1515.599976,14000.570313,3161.820068,3.950012000000015,11.100036000000046,44.03946839261698,684.58,631.625,658.1025053999999,,663.231092854255,0,0,0,0,0,1,0,0,-0.0043227485534033105,-0.0003332384980136993,0.008772468160708424,0.00864155887769713,0.009685510123568886,0.0,12.97,2013-02-25,636.193960195653,Monday,1,659.299988,11.100036000000046,10.546502609998516,91.231224660493,8.768775339507005,39.75806252990691,39.75806252990691,60.737140915845,60.737140915845,-2.200094241969282,-2.200094241969282,664.1069766155799,662.4344847691211,1.6724918464587972,1.3972267404822802,0.550530211953034
2013-02-26,654.799988,663.0,645.400024,651.25,622.348816,2935660,655.2,5854.75,1487.849976,13784.169922,3116.25,-1.6500240000000304,17.59997599999997,49.42251634753249,684.579,631.506,658.0425048,,662.0900363919451,0,0,0,0,0,0,0,0,-0.007921304753648162,0.0007606781102391658,-0.018309580654150115,-0.01545654113811823,-0.014412606353284785,0.0,-10.41,2013-02-26,636.2969439436216,Tuesday,3,656.450012,17.59997599999997,11.07773119532394,83.52119436619728,16.478805633802732,31.998310231205515,31.998310231205515,51.15753068763184,51.15753068763184,-6.320130681647143,-6.320130681647143,662.1268807470926,661.5691215678933,0.5577591791993655,1.2293153728264414,-1.343112387254152
