,Date,Open,High,Low,Close,Adj Close,Volume,NSE,SPY,DJ,NASDAQ,pcod,hld,rsi,bbul,bbll,stma,ltma,ema,scul,scll,stma_cut_ltma_b,stma_pr_cut_ltma_a,close_pr_cut_stma_b,close_pr_cut_stma_a,close_pr_cut_ltma_b,close_pr_cut_ltma_a,dr_stock,dr_nse,dr_spy,dr_dj,dr_nasdaq,vwap,price_movmnt,beta,ds,TS_close_pr
289,2015-10-17,2456.75,2487.75,2436.050049,2461.5,2355.262207,187013.0,8238.150391,2033.109985,17215.970703,4886.689941,-4.75,51.699951000000056,73.37158067399642,2534.779,2244.371,2447.6650147,2389.5750245,2403.8870367731333,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2461.5,1.0,,2015-10-17,2461.6633074193674
290,2015-10-18,2456.75,2487.75,2436.050049,2461.5,2355.262207,187013.0,8238.150391,2033.109985,17215.970703,4886.689941,-4.75,51.699951000000056,73.37158067399642,2536.814,2261.046,2450.7250245,2398.9300294,2409.373985651883,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2461.5,1.0,,2015-10-18,2469.195742679415
291,2015-10-19,2461.5,2480.25,2430.100098,2465.399902,2358.993652,202855.0,8275.049805,2033.660034,17230.539063,4905.470215,0.0,50.14990200000011,65.74238776225924,2531.438,2287.897,2452.3050049000003,2409.6675294,2414.7097872088466,0,0,0,0,0,0,0,0,0.00158430131002385,0.004479089631613586,0.0002705456193015099,0.0008462119418839453,0.003843148271477581,2465.4,1.0,0.3537,2015-10-19,2475.8870607695308
292,2015-10-20,2470.0,2475.0,2400.0,2439.050049,2333.7810059999997,243441.0,8261.650391,2030.77002,17217.109375,4880.970215,4.600097999999889,75.0,62.08299432609023,2529.311,2302.719,2451.2500000000005,2416.01502695,2417.0279073794327,0,0,0,0,0,1,0,0,-0.0106878820884595,-0.0016192547858630002,-0.001421090030626071,-0.0007794119470607708,-0.0049944243724248105,2439.05,0.0,6.6005,2015-10-20,2481.743899075994
293,2015-10-21,2444.0,2538.100098,2435.0,2519.050049,2410.3283690000003,1213789.0,8251.700195,2018.939941,17168.609375,4840.120117,4.9499510000000555,103.10009799999989,62.79731200501284,2537.967,2314.458,2458.1949951000006,2426.2125244999997,2426.7443018194867,0,0,0,0,1,0,0,0,0.03279971976942231,-0.0012043835709677486,-0.005825415425425584,-0.002816965318837128,-0.008369257791096762,2519.05,1.0,-27.2336,2015-10-21,2487.7967681259897
294,2015-10-22,2444.0,2538.100098,2435.0,2519.050049,2410.3283690000003,1213789.0,8251.700195,2052.51001,17489.160156,4920.049805,-75.05004899999994,103.10009799999989,68.22411039541093,2542.554,2330.266,2467.875000000001,2436.4100220499995,2435.535325360488,0,0,0,0,0,0,0,0,0.0,0.0,0.016627571884764603,0.01867074810769309,0.016513988510173938,2519.05,1.0,,2015-10-22,2494.4410458951047
295,2015-10-23,2532.850098,2564.199951,2506.050049,2515.649902,2407.074951,497453.0,8295.450195,2075.149902,17646.699219,5031.859863000001,13.800048999999944,58.14990200000011,64.57729381715133,2541.658,2351.217,2473.229980400001,2446.437512249999,2443.1652850404416,0,0,0,0,0,0,0,0,-0.0013497820636572122,0.005301937657224753,0.011030344256396596,0.00900781178711707,0.022725391496316583,2515.65,0.0,-0.2546,2015-10-23,2499.9492050421118
296,2015-10-24,2532.850098,2564.199951,2506.050049,2515.649902,2407.074951,497453.0,8295.450195,2075.149902,17646.699219,5031.859863000001,17.200195999999778,58.14990200000011,64.57729381715133,2534.058,2378.872,2480.8999755000013,2456.465002449999,2450.068581893733,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2515.65,1.0,,2015-10-24,2502.325450902232
297,2015-10-25,2532.850098,2564.199951,2506.050049,2515.649902,2407.074951,497453.0,8295.450195,2075.149902,17646.699219,5031.859863000001,17.200195999999778,58.14990200000011,64.57729381715133,2537.798,2387.822,2487.3999755000013,2462.8099975499986,2456.314421903854,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2515.65,1.0,,2015-10-25,2503.6155838490477
298,2015-10-26,2530.0,2581.899902,2530.0,2575.600098,2464.4377440000003,521901.0,8260.549805,2071.179932,17623.050781,5034.700195,14.350097999999889,51.89990200000011,79.5870858647978,2552.289,2393.216,2498.8099853000012,2472.7525024499987,2467.674962484439,1,0,0,0,0,0,0,0,0.023830912691841677,-0.004207172507772361,-0.0019131003481598352,-0.0013401054614528007,0.0005644696150790551,2575.6,1.0,-5.6644,2015-10-26,2503.7038233170783
299,2015-10-27,2566.050049,2595.0,2555.050049,2582.149902,2470.70459,380147.0,8232.900391,2065.889893,17581.429688,5030.149902,-9.550048999999944,39.949951000000056,76.5773194395515,2571.868,2386.672,2510.8749755000013,2479.2699950999986,2478.5773376763973,1,0,0,0,0,0,0,0,0.0025429110616639328,-0.0033471638877191623,-0.0025541185091011442,-0.0023617416483231457,-0.00090378628791421,2582.15,1.0,-0.7597,2015-10-27,2502.736431034304
300,2015-10-28,2580.100098,2585.0,2558.300049,2570.399902,2459.461914,317563.0,8171.200195,2090.350098,17779.519531,5095.689941,-2.049804000000222,26.699951000000056,80.6481653148058,2584.353,2388.137,2521.764965700001,2486.244995099999,2487.3223438024547,0,0,0,0,0,0,0,0,-0.004550392647305501,-0.007494345014479653,0.011840033238402548,0.011266992873463888,0.013029440528987246,2570.4,0.0,0.6072,2015-10-28,2501.892298537176
301,2015-10-29,2572.0,2600.0,2562.649902,2577.300049,2466.064209,395616.0,8111.75,2089.409912,17755.800781,5074.27002,1.600097999999889,37.35009799999989,80.20511762388603,2597.111,2388.149,2532.954980400001,2492.6299926499987,2495.8916490593638,0,0,0,0,0,0,0,0,0.0026844469363065393,-0.007275576853003618,-0.00044977441860072354,-0.001334048985893288,-0.0042035369592751115,2577.3,1.0,-0.369,2015-10-29,2501.701088598846
