date,open,high,low,close,adj close,volume,vwap,nse,spy,dj,nasdaq,pcod,hld,rsi,bbul,bbll,stma,ltma,ema,scul,scll,stma_cut_ltma_b,stma_cut_ltma_a,close_pr_cut_stma_b,close_pr_cut_stma_a,close_pr_cut_ltma_b,close_pr_cut_ltma_a,dr_stock,dr_nse,dr_spy,dr_dj,dr_nasdaq,price_movmnt,beta,ds,ts_close_pr,day_of_week,le_day_of_week,close_-1_s,tr,atr,wr_10,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,close_12_ema,close_26_ema,macd,macds,macdh
2013-01-01,411.487,419.20401,410.963013,417.489014,368.073029,3258417,436.73,5993.25,1462.420044,13412.549805,3112.26001,,8.240996999999993,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0.0,2013-01-01,414.6170195577216,Tuesday,3,,,,20.810540278075415,79.18945972192458,59.72981990730818,59.72981990730818,53.24327330243605,53.24327330243605,72.70291311705245,72.70291311705245,417.489014,417.489014,0.0,0.0,0.0
2013-01-02,421.585999,422.777008,416.15499900000003,417.441986,368.031586,2725650,441.05,5993.25,1462.420044,13412.549805,3112.26001,4.096985000000018,6.622008999999991,,,,,,,0,0,0,0,0,0,0,0,-0.00011259450363043655,0.0,0.0,0.0,0.0,0.0,0.0,2013-01-02,415.5978707104407,Wednesday,4,417.489014,6.622008999999991,6.622008999999991,45.158492110416695,54.841507889583305,58.10038256806655,58.10038256806655,54.86230972431288,54.86230972431288,64.57652825557389,64.57652825557389,417.4635404999999,417.4645956153846,-0.0010551153847018213,-0.0005861752137232341,-0.0009378803419571745
2013-01-03,419.20401,423.587006,418.108002,421.39498899999995,371.51669300000003,3446967,442.04,5993.25,1462.420044,13412.549805,3112.26001,1.7620239999999967,5.479003999999975,,,,,,,0,0,0,0,0,0,0,0,0.009469586667487873,0.0,0.0,0.0,0.0,1.0,0.0,2013-01-03,414.34361440609507,Thursday,2,417.441986,6.145019999999988,6.374681370370361,17.363895876685163,82.63610412331484,66.27895641981598,66.27895641981598,58.66785862281391,58.66785862281391,81.50115201382013,81.50115201382013,418.9979857575057,418.8767477974372,0.12123796006852672,0.04934174908228083,0.14379242197249176
2013-01-04,420.157013,420.157013,409.677002,413.010986,364.12506099999996,3825854,434.01,6009.5,1459.369995,13391.360352,3100.570068,-1.2379759999999465,10.48001099999999,,,,,,,0,0,0,0,0,0,0,0,-0.01989582739960505,0.0027113836399281777,-0.002085617612062718,-0.001579822875446224,-0.0037560942731130753,0.0,-7.34,2013-01-04,413.4736147859968,Friday,0,421.39498899999995,11.717986999999937,8.289284484460667,76.03175383702265,23.968246162977355,52.17538633420311,52.17538633420311,56.503701193276974,56.503701193276974,43.5187566160554,43.5187566160554,417.10812390876436,417.23693713019827,-0.12881322143391571,-0.011008850686078424,-0.23560874149567457
2013-01-07,414.34500099999997,426.825989,409.867004,420.06201200000004,370.341492,7192053,439.6,6016.149902,1466.469971,13435.209961000002,3101.659912,1.3340149999999653,16.958984999999984,,,,,,,0,0,0,0,0,0,0,0,0.01707224156153342,0.0011065649388468657,0.004865096599440566,0.0032744700947020533,0.0003514979426679776,1.0,15.43,2013-01-07,410.50514570395495,Monday,1,413.010986,16.958984999999984,10.703252847184148,39.442428873495345,60.55757112650465,54.96944793163696,54.96944793163696,55.992283439396964,55.992283439396964,52.92377691611695,52.92377691611695,417.91068474602605,417.8920836448061,0.01860110121992875,-0.0022005594241771955,0.04160332128821189
2013-01-08,419.014008,419.25201400000003,409.772003,412.86801099999997,363.998962,3963726,433.79,5988.399902,1461.890015,13384.290039,3098.810059,-1.0480040000000486,9.480011000000047,,,,,,,0,0,0,0,0,0,0,0,-0.01712616635459252,-0.004612584535298003,-0.003123116115959057,-0.0037900354477387044,-0.0009188154345918242,0.0,3.71,2013-01-08,408.61810018240516,Tuesday,3,420.06201200000004,10.290009000000055,10.607924195861427,81.39243443359099,18.607565566408997,42.848820476560974,42.848820476560974,51.61112911845163,51.61112911845163,25.324203192779663,25.324203192779663,416.6850497316617,416.8858019646173,-0.20075223295560818,-0.056019102210691354,-0.2894662614898337
2013-01-09,413.535004,414.963989,401.10199,402.341003,354.717987,7840626,427.54,6001.700195,1457.150024,13328.849609,3091.810059,0.6669930000000477,13.861999000000026,,,,,,,0,0,0,0,0,0,0,0,-0.02549725677514436,0.0022210094879533404,-0.0032423718278149494,-0.004142201778237986,-0.002258931611400228,0.0,-11.48,2013-01-09,409.04568741329746,Wednesday,4,412.86801099999997,13.861999000000026,11.255462599651763,95.18343551482799,4.816564485171999,30.171401812764646,30.171401812764646,44.4645533498893,44.4645533498893,1.5850987385153417,1.5850987385153417,413.4842258894814,414.29908486699924,-0.8148589775178152,-0.24806123064518074,-1.133595493745269
2013-01-10,404.86499,406.675995,398.48199500000004,400.62600699999996,353.205994,5038849,422.05,5971.5,1461.02002,13390.509766,3105.810059,2.523986999999977,8.19399999999996,,,,,,,0,0,0,0,0,0,0,0,-0.004262521370251293,-0.005031939953475173,0.002655866545145713,0.00462606742583116,0.004528091872670892,0.0,0.85,2013-01-10,407.2310096978534,Thursday,2,402.341003,8.19399999999996,10.715174309941705,92.43574494123898,7.564255058761027,22.635686228096773,22.635686228096773,37.18826430929179,37.18826430929179,-6.469469934293258,-6.469469934293258,410.80091379233914,412.0960132266481,-1.295099434308952,-0.4996842005433689,-1.5908304675311662
2013-01-11,400.62600699999996,404.722992,395.957001,397.576996,350.517883,3517864,420.34,5968.649902,1472.119995,13471.219727000002,3121.76001,0.0,8.765990999999985,,,,,,,0,0,0,0,0,0,0,0,-0.007610604139407617,-0.00047728342962405357,0.007597414715782014,0.006027400181950693,0.005135520426878815,0.0,15.95,2013-01-11,405.7699811277842,Friday,0,400.62600699999996,8.765990999999985,10.403883274370925,94.7520307436058,5.2479692563942075,16.839780570862583,16.839780570862583,30.405436396482052,30.405436396482052,-10.291531080376359,-10.291531080376359,408.18475217445103,409.9439761385879,-1.7592239641368792,-0.7906441345424587,-1.937159659188841
2013-01-14,398.338989,404.43701200000004,393.81399500000003,403.769989,355.977844,2926416,419.85,5951.299805,1472.050049,13488.429688,3125.6298829999996,0.7619930000000181,10.623017000000004,,,,,,,0,0,0,0,0,0,0,0,0.015576840055262053,-0.002906871283267387,-4.7513789798170336e-05,0.0012775354681140438,0.001239644619574598,1.0,-5.36,2013-01-14,401.04622534813524,Monday,1,397.576996,10.623017000000004,10.43604094646922,69.84128253506896,30.158717464931044,21.279426202218737,21.279426202218737,27.363432998394277,27.363432998394277,9.111412609867656,9.111412609867656,407.34815626866555,409.09202600295265,-1.7438697342871023,-1.0042220035553848,-1.479295461463435
2013-01-15,403.532013,407.627991,401.244995,404.722992,356.818054,3131699,425.0,6024.049805,1470.680054,13507.320313,3117.5,-0.2379760000000033,6.3829959999999915,,,,,,,0,0,0,0,0,0,0,0,0.0023602873441752603,0.012224220318875378,-0.0009306714815373596,0.0014005058733268516,-0.002601038288063906,1.0,0.19,2013-01-15,398.6482599734951,Tuesday,3,403.769989,6.3829959999999915,9.882921570607566,66.9544438909084,33.04555610909161,25.201469504509696,25.201469504509696,26.642778500432748,26.642778500432748,22.318851512663585,22.318851512663585,406.86781450468106,408.5253609086577,-1.657546403976653,-1.1471656493136977,-1.0207615093259106
