date,open,high,low,close,adj close,volume,vwap,nse,spy,dj,nasdaq,pcod,hld,rsi,bbul,bbll,stma,ltma,ema,scul,scll,stma_cut_ltma_b,stma_cut_ltma_a,close_pr_cut_stma_b,close_pr_cut_stma_a,close_pr_cut_ltma_b,close_pr_cut_ltma_a,dr_stock,dr_nse,dr_spy,dr_dj,dr_nasdaq,price_movmnt,beta,ds,ts_close_pr,day_of_week,le_day_of_week,close_-1_s,tr,atr,wr_10,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,close_12_ema,close_26_ema,macd,macds,macdh
2013-01-21,585.900024,596.0,585.900024,594.650024,579.5428469999999,556483,593.52,6064.399902,1480.939941,13596.019531,3136.0,-2.4499519999999393,10.09997599999997,,,,,,,0,0,0,0,0,0,0,0,0.010707815432705159,0.004172689459916112,0.0,0.0,0.0,1.0,2.57,2013-01-21,585.5508373858544,Monday,1,588.349976,10.09997599999997,11.43032481408072,30.2630771006746,76.44239367600254,48.30029626411782,48.30029626411782,32.27910655586301,32.27910655586301,80.34267568062742,80.34267568062742,589.6884027503412,591.7222503895288,-2.03384763918757,-2.3518642116437096,0.6360331449122789
2013-01-22,595.099976,595.099976,582.400024,585.150024,570.2842410000001,312789,587.13,6082.299805,1485.97998,13649.700195,3134.709961,0.4499519999999393,12.69995199999994,,,,,,,0,0,0,0,0,0,0,0,-0.01597570576175167,0.00295163631839257,0.0034032703558501964,0.003948263230837856,-0.0004113644770408209,0.0,-5.41,2013-01-22,584.4047430845392,Tuesday,3,594.650024,12.69995199999994,11.56548296951377,54.00631256167453,52.95209201936123,49.85089484919895,49.85089484919895,38.13636932030832,38.13636932030832,73.27994590698023,73.27994590698023,588.9383998787509,591.034741519633,-2.0963416408820876,-2.299279571454115,0.4058758611440547
2013-01-23,587.049988,588.0,580.900024,585.099976,570.235596,681635,584.71,6048.5,1492.560059,13712.209961000002,3143.179932,1.8999639999999545,7.09997599999997,,,,,,,0,0,0,0,0,0,0,0,-8.529956906189184e-05,-0.005557076448650888,0.004428107436548201,0.004579570621111584,0.002701995114501088,0.0,0.02,2013-01-23,585.2877012999504,Wednesday,4,585.150024,7.09997599999997,11.10619467469109,47.23258670209899,56.7459571050997,52.1492489344992,52.1492489344992,42.80732919170528,42.80732919170528,70.83308842008702,70.83308842008702,588.3112271943063,590.4323109918594,-2.1210837975530694,-2.262819406753099,0.2834712184000594
2013-01-24,583.0,593.400024,581.400024,590.25,575.2547,580505,588.84,6054.299805,1494.810059,13779.330078,3153.669922,-2.0999759999999696,12.0,,,,,,,0,0,0,0,0,0,0,0,0.008801807595329336,0.0009588831941802489,0.0015074770267586857,0.004894916077780254,0.0033373813230366256,1.0,9.18,2013-01-24,585.0291431117432,Thursday,2,585.099976,12.0,11.195323948005829,22.817449452008184,77.18255054799181,60.4936828056634,60.4936828056634,48.70278039635798,48.70278039635798,84.07548762427422,84.07548762427422,588.6250138881913,590.4142989872872,-1.7892850990958777,-2.1663751601290224,0.7541801220662894
2013-01-25,594.849976,601.75,587.0,599.450012,584.220947,814402,597.59,6019.350098,1494.819946,13825.330078,3130.3798829999996,4.59997599999997,14.75,,,,,,594.4468569621932,0,0,0,0,0,0,0,0,0.015586568871145401,-0.005772708343768529,6.614218268419236e-06,0.003338333557553863,-0.007385059177413944,1.0,-2.7,2013-01-25,585.1160234610808,Friday,0,590.25,14.75,11.540040160987978,7.431299218882318,92.56870078111768,71.18535546414816,71.18535546414816,56.19697208562137,56.19697208562137,101.16212222120174,101.16212222120174,590.3631110998803,591.2854724675027,-0.9223613676224431,-1.9139343460883573,1.9831459569318284
2013-01-28,602.0,606.0,592.5,595.200012,580.078979,367089,599.73,6074.649902,1502.959961,13895.980469,3149.709961,2.549987999999985,13.5,39.34429024448465,615.018,572.142,593.5800018,,594.5185860134129,0,0,0,0,0,0,0,0,-0.007089728674175788,0.009187005756381206,0.005445481926958484,0.005110213687586684,0.006174994320969018,0.0,-0.77,2013-01-28,585.5804253059612,Monday,1,599.450012,13.5,11.725373413941353,30.681773631213478,61.3596301854898,67.91011370459537,67.91011370459537,60.10135262527936,60.10135262527936,83.5276358632274,83.5276358632274,591.1345578714812,591.6546432989012,-0.5200854274199855,-1.6319130785132447,2.2236553021865184
2013-01-29,592.349976,600.75,592.349976,597.25,582.0768429999999,456066,597.49,6074.799805,1500.180054,13881.929688,3154.300049,-2.8500360000000455,8.40002400000003,40.673452981857,611.82,573.595,592.7075012,,594.7787206788022,0,0,0,0,0,0,0,0,0.003444124114692304,2.4676813053847724e-05,-0.0018496214617390594,-0.001011139950242823,0.0014573049762787171,1.0,139.57,2013-01-29,584.7036221997341,Tuesday,3,595.200012,8.40002400000003,11.418038319172762,31.30588995811521,68.58166053715806,68.13396264878293,68.13396264878293,62.778889299780545,62.778889299780545,78.84410934678769,78.84410934678769,592.104445887686,592.1718627904054,-0.06741690271940115,-1.3161009909773973,2.4973681765159923
2013-01-30,599.0,600.799988,590.25,599.299988,584.074768,687845,596.56,6049.899902,1507.839966,13954.419922,3153.659912,1.75,10.549987999999985,41.823897986633234,608.304,575.551,591.9274994,,595.2093175665353,0,0,0,0,0,0,0,0,0.0034324076348799526,-0.004098884539290526,0.005105995096772675,0.005221913352771335,-0.00020294106142593193,1.0,-0.84,2013-01-30,585.8329630056515,Wednesday,4,597.25,10.549987999999985,11.339461061422979,24.05751444812743,73.30669957612699,69.85820829123094,69.85820829123094,65.13866229693068,65.13866229693068,79.29730027983146,79.29730027983146,593.2402385698515,592.8188858069082,0.4213527629433429,-0.9660271511814024,2.7747598282494907
2013-01-31,603.0,618.900024,599.650024,604.299988,588.947815,2318625,607.23,6055.75,1501.959961,13910.419922,3142.310059,3.700012000000015,19.25,47.58877558188671,607.19,576.21,591.7,,596.0750957030558,0,0,0,0,0,0,0,0,0.008343190404691558,0.0009669743458178282,-0.0038996214005379004,-0.003153122827458499,-0.0035989464040852015,1.0,8.63,2013-01-31,585.7962701100462,Thursday,2,599.299988,19.600036000000046,12.073211602677603,38.421147368421174,61.578852631578826,67.0984230713469,67.0984230713469,65.79191588840274,65.79191588840274,69.71143743723522,69.71143743723522,594.9790275507058,593.8439161566305,1.135111394075352,-0.543304125821933,3.35683103979457
2013-02-01,607.0,626.0,607.0,609.900024,594.4055179999999,1313166,616.27,6034.75,1498.109985,13860.580078,3142.1298829999996,2.700012000000015,19.0,52.824273953523296,608.549,575.391,591.9700012000001,,597.39175554086,1,0,0,0,0,0,0,0,0.009266870274406092,-0.003467778557569301,-0.002563301352878078,-0.0035829144108852073,-5.733870834423449e-05,1.0,-2.67,2013-02-01,586.0822529077639,Friday,0,604.299988,21.700012000000015,12.913696009813487,35.69841367543074,64.30158632456926,66.16614415575435,66.16614415575435,65.91665864418661,65.91665864418661,66.66511517888983,66.66511517888983,597.3169904416612,595.2559313364916,2.0610591051696474,-0.019960057134639456,4.162038324608574
2013-02-04,611.0,615.700012,595.0,597.049988,581.881897,671708,600.66,5998.899902,1513.170044,14009.790038999998,3179.100098,1.0999759999999696,20.700012000000015,49.148420480575034,608.328,575.437,591.8825012000001,,597.3592062512544,0,0,0,0,0,0,0,0,-0.021069153331783053,-0.005940610298686755,0.010052705843222709,0.010765058905206182,0.011765972883559517,0.0,3.55,2013-02-04,587.0172102712013,Monday,1,609.900024,20.700012000000015,13.582868528953089,64.19074812811438,35.80925187188562,56.04718006113144,56.04718006113144,62.626832449834886,62.626832449834886,42.88787528372457,42.88787528372457,597.2752725896627,595.4115471122208,1.8637254774419034,0.3582057196922336,3.0110395154993395
2013-02-05,597.049988,599.400024,588.099976,594.950012,579.835327,478821,594.13,5987.25,1495.709961,13880.080078,3131.169922,0.0,11.30004800000006,48.55769563608699,607.998,575.467,591.7325012000001,,597.1297591797063,0,0,0,0,0,0,0,0,-0.0035171570219858506,-0.0019420063995593262,-0.011538744815384416,-0.009258522835739469,-0.015076648901414913,0.0,1.81,2013-02-05,586.2572406530307,Tuesday,3,597.049988,11.30004800000006,13.389484773364046,68.84701668133927,30.381155362056685,47.49183849477319,47.49183849477319,57.581834464814314,57.581834464814314,27.311846554690945,27.311846554690945,596.9128312817618,595.3720144389802,1.5408168427816236,0.5954449559053206,1.8907437737526058
2013-02-06,597.0,601.0,593.349976,599.299988,584.074768,353395,597.77,5956.899902,1511.290039,13979.299805,3171.580078,2.049987999999985,7.65002400000003,53.407978049349694,608.697,575.468,592.0825012000001,,597.3364476387819,0,0,0,0,0,0,0,0,0.007311456895760848,-0.005069121549960309,0.010416510156543657,0.007148354075944052,0.012905769091633434,1.0,-1.44,2013-02-06,587.4929860443239,Wednesday,4,594.950012,7.65002400000003,12.90965399951958,59.86552997248257,31.53843076923073,42.17403591959237,42.17403591959237,52.445901616407,52.445901616407,21.630304525963112,21.630304525963112,597.2841684187658,595.704612313155,1.5795561056107772,0.7927442262105381,1.5736237588004782
2013-02-07,599.0,604.150024,590.400024,595.0,579.884094,339429,597.82,5959.200195,1512.119995,13986.519531,3168.47998,-0.2999879999999848,13.75,54.98746568677871,608.901,576.259,592.5800018000001,,597.1139288160407,0,0,0,0,0,0,0,0,-0.007174893060951315,0.0003861560606763792,0.0005491705619586895,0.0005164583420278479,-0.0009774616827442628,0.0,-18.58,2013-02-07,587.5455420235895,Thursday,2,599.299988,13.75,12.979063702068286,79.48717948717949,18.2058565451041,34.184642794762944,34.184642794762944,46.358815342525645,46.358815342525645,9.836297699237548,9.836297699237548,596.9294583417951,595.645575649088,1.2838826927071523,0.8911622877269546,0.7854408099603953
2013-02-08,594.5,600.700012,591.900024,597.450012,582.27179,450772,596.87,5938.799805,1509.390015,13944.049805,3165.1298829999996,-0.5,8.799987999999985,54.897028400795854,609.358,576.777,593.0675018000001,,597.1459367383226,0,0,0,0,0,0,0,0,0.004117540082070326,-0.003423343625394093,-0.0018053990483738458,-0.003036475651134518,-0.0010573199203235406,1.0,-1.2,2013-02-08,587.9093728221296,Friday,0,595.0,8.799987999999985,12.637698722723762,75.32973593895339,24.670264061046606,31.013183216857495,31.013183216857495,41.243604633969596,41.243604633969596,10.55234038263329,10.55234038263329,597.0101788723596,595.7953080031007,1.2148708692589025,0.9560043422527529,0.5177330540122993
2013-02-11,597.099976,597.099976,590.5,594.400024,579.299255,214695,593.19,5903.5,1517.930054,13992.969727000002,3193.8701170000004,-0.35003600000004553,6.59997599999997,58.13831301491958,608.739,578.926,593.8325042000001,,596.8844212394347,0,0,0,0,0,0,0,0,-0.005105064423608807,-0.005943929103365275,0.005657940568793318,0.0035083008655389936,0.009080270024419912,0.0,0.86,2013-02-11,589.0170626526049,Monday,1,597.450012,6.950012000000015,12.177820270175864,83.37719258436339,16.62280741563661,26.2163912831172,26.2163912831172,36.2345335170188,36.2345335170188,6.180106815314005,6.180106815314005,596.6059242125843,595.6805492097287,0.9253750028556169,0.9498708815167012,-0.04899175732216854
2013-02-12,594.0,607.25,588.0,605.0,589.629944,395035,598.23,5897.850098,1517.01001,13971.240234,3192.0,-0.40002400000003036,19.25,60.86522405240421,609.737,580.113,594.9250030000001,,597.6573335023456,0,0,0,0,0,0,0,0,0.017833078345664388,-0.0009570427712374263,-0.0006061175200896551,-0.0015528864439742218,-0.0005855332031338145,1.0,-18.63,2013-02-12,588.2932145580502,Tuesday,3,594.400024,19.25,12.744302082506838,55.26315789473685,44.73684210526316,32.389874890499186,32.389874890499186,34.952980641512255,34.952980641512255,27.26366338847305,27.26366338847305,597.9046393438492,596.4408376345928,1.4638017092564723,1.0527589424648252,0.8220855335832944
2013-02-13,601.299988,606.349976,592.0,594.25,579.153015,753897,599.87,5922.5,1519.430054,14018.700195,3186.48999,-3.700012000000015,14.34997599999997,56.64043018287227,608.674,582.611,595.6425018000001,,597.3328255497413,0,0,0,0,0,1,0,0,-0.017768651518824563,0.004179472450200006,0.0015952722685066423,0.003396975515781442,-0.0017261936090225971,0.0,-4.25,2013-02-13,589.5634223514361,Wednesday,4,605.0,14.34997599999997,12.871810924622,83.55263157894737,16.447368421052634,27.075706067350332,27.075706067350332,32.32722245012495,32.32722245012495,16.572673301801103,16.572673301801103,597.3396932109192,596.2634389931177,1.0762542178015337,1.0574617234591357,0.037584988684796095
2013-02-14,590.650024,597.400024,584.200012,590.200012,575.205994,569771,589.72,5932.950195,1520.329956,13982.910156,3196.8798829999996,-3.5999759999999696,13.200012000000015,51.730688244575134,608.415,583.235,595.825003,,596.6535099735755,0,0,0,0,0,0,0,0,-0.006815160929447894,0.0017644905023217472,0.0005922628670078645,-0.002553021214674711,0.0032606074497663062,0.0,-3.86,2013-02-14,589.6372111099627,Thursday,2,594.25,13.200012000000015,12.89766742880349,85.6459288935681,19.047619047619047,24.399677060773236,24.399677060773236,29.684707320341044,29.684707320341044,13.829616541637627,13.829616541637627,596.2368308265937,595.775829240989,0.46100158560477666,0.9380940376289687,-0.9541849040483841
2013-02-15,585.700012,589.799988,577.200012,587.25,572.330872,713480,583.9,5896.950195,1521.380005,13973.389647999998,3198.659912,-4.5,12.59997599999997,49.48406425450125,608.506,583.034,595.7700042,,595.7579375951398,0,0,0,0,0,0,0,0,-0.004998421487242055,-0.0060678075521920505,0.0006906717820405195,-0.000680867422717113,0.0005568019647739231,0.0,0.82,2013-02-15,590.0132835193197,Friday,0,590.200012,13.0,12.905670590763277,73.89613506493511,33.44423298937753,27.414529036974667,27.414529036974667,28.92798122588558,28.92798122588558,24.387624659152834,24.387624659152834,594.8495049877381,595.0945198836855,-0.24501489594740633,0.7013522085449988,-1.8927342089848103
2013-02-18,585.0,593.5,581.599976,592.549988,577.496216,274516,591.21,5887.399902,1521.380005,13973.389647999998,3198.659912,-2.25,11.90002400000003,49.005665111705056,608.474,582.856,595.6650024,,595.4524185860789,0,0,0,0,0,0,0,0,0.009025101130662128,-0.0016195308904080052,0.0,0.0,0.0,1.0,-5.57,2013-02-18,591.080327870056,Monday,1,587.25,11.90002400000003,12.827551165245035,48.91852868626777,51.08147131373223,35.30350979589385,35.30350979589385,31.053157415888336,31.053157415888336,43.80421455590488,43.80421455590488,594.4947081848146,594.8923632703531,-0.39765508553853124,0.481461551480801,-1.7582332740386644
2013-02-19,595.0,600.299988,590.099976,598.549988,583.3438110000001,462595,595.51,5898.200195,1519.790039,13981.759766,3192.030029,2.450012000000015,10.200012000000015,56.5621739839543,608.195,584.475,596.3350006000001,,595.7474251969286,0,0,0,0,1,0,0,0,0.010125771975621145,0.0018344758602741873,-0.001045081435784967,0.0005990041221815012,-0.0020727064403213147,1.0,5.52,2013-02-19,590.3057042559846,Tuesday,3,592.549988,10.200012000000015,12.624710044781521,28.95179858308103,71.04820141691897,47.218407002902225,47.218407002902225,36.441573944892966,36.441573944892966,68.77207311892076,68.77207311892076,595.1201261719298,595.1813991874338,-0.06127301550407083,0.3728794011614519,-0.8683048333310455
2013-02-20,602.900024,602.900024,590.0,595.75,580.614929,453225,598.22,5939.700195,1530.939941,14035.669922,3213.590088,4.3500360000000455,12.90002400000003,55.0786964414756,607.496,586.239,596.8675018000001,,595.7476704162686,0,0,0,0,0,1,0,0,-0.004677999403682853,0.00703604466243446,0.007336475245841578,0.0038557489831212433,0.006754340906609313,0.0,-0.66,2013-02-20,591.5105785839858,Wednesday,4,598.549988,12.90002400000003,12.645841847122508,38.26956603110792,61.730433968892086,52.05574932489884,52.05574932489884,41.646299071561586,41.646299071561586,72.87464983157335,72.87464983157335,595.2172306844996,595.2261103765956,-0.008879692096002145,0.296507755297116,-0.6107748947862363
2013-02-21,592.5,598.799988,590.5,593.900024,578.811951,416881,593.8,5943.049805,1511.949951,13927.540038999998,3164.409912,-3.25,8.299987999999985,51.79715735495156,607.319,586.781,597.0500030000001,,595.5717040909096,0,0,0,0,0,0,0,0,-0.003105290460073462,0.0005639358705038511,-0.012404137805429483,-0.0077039345895784095,-0.01530381120592994,0.0,-5.51,2013-02-21,591.4905044831225,Thursday,2,595.75,8.299987999999985,12.314041981233673,44.42589461266998,55.57410538733002,53.22853467904256,53.22853467904256,45.50704427405525,45.50704427405525,68.6715154890172,68.6715154890172,595.0142282180126,595.1223085882009,-0.10808037018830419,0.21557332077562744,-0.6473073819278632
2013-02-22,592.0,602.0,585.0,600.599976,585.3417360000001,525405,597.25,5852.25,1502.420044,13880.620116999999,3131.48999,-1.9000240000000304,17.0,50.580497492434795,607.446,586.769,597.1075012000001,,596.0505871298706,0,0,0,0,1,0,0,0,0.011281358286950871,-0.015278318031864413,-0.00630305718367008,-0.003368859243528588,-0.010403178764913479,1.0,-0.74,2013-02-22,591.7459917688196,Friday,0,593.900024,17.0,12.670056721754037,22.129872397952486,77.87012760204752,61.44239898671088,61.44239898671088,50.81882917827379,50.81882917827379,82.68953860358505,82.68953860358505,595.8748485180871,595.5492883488492,0.32556016923786046,0.2375743460154096,0.1759716464449017
2013-02-25,602.549988,612.5,600.0,610.549988,595.03894,835769,606.5,5850.299805,1515.599976,14000.570313,3161.820068,1.9500120000000152,12.5,57.326965911559995,609.778,585.972,597.8750000000002,,597.4314824508352,1,0,0,0,0,0,0,0,0.016566739399563213,-0.0003332384980136993,0.008772468160708424,0.00864155887769713,0.009685510123568886,1.0,-49.71,2013-02-25,592.2535796626322,Monday,1,600.599976,12.5,12.657195167318163,5.524115192333822,94.47588480766618,72.45356092702932,72.45356092702932,58.03040642785896,58.03040642785896,101.29986992537002,101.29986992537002,598.1353948942174,596.714067140856,1.4213277533614246,0.474356501231574,1.8939425042597011
2013-02-26,611.0,611.0,595.0,597.799988,582.612915,676271,598.56,5854.75,1487.849976,13784.169922,3116.25,0.4500120000000152,16.0,50.23819338003364,609.802,586.003,597.9024994000002,,597.4665782174224,0,0,0,0,0,1,0,0,-0.020882708953467777,0.0007606781102391658,-0.018309580654150115,-0.01545654113811823,-0.014412606353284785,0.0,-27.45,2013-02-26,593.9921732593805,Tuesday,3,610.549988,16.0,12.908956729898353,41.643107640716536,58.356892359283464,67.75467140444736,67.75467140444736,61.27182808672176,61.27182808672176,80.72035803989856,80.72035803989856,598.0837390636625,596.7980867421471,1.2856523215153857,0.6366329214772041,1.2980388000763632
2013-02-27,599.0,601.799988,585.5,597.799988,582.612915,908078,594.47,5761.350098,1496.939941,13900.129883000001,3129.649902,1.2000120000000152,16.299987999999985,49.33862377872912,609.709,585.946,597.8274994000002,,597.4983315300489,0,0,0,0,0,0,0,0,0.0,-0.015952842051325855,0.006109463418104921,0.008412545815684291,0.004300008664259947,1.0,-0.0,2013-02-27,597.6936508888999,Wednesday,4,597.799988,16.299987999999985,13.163361849284865,41.643107640716536,58.356892359283464,64.62207838939273,64.62207838939273,62.38857818761208,62.38857818761208,69.08907879295401,69.08907879295401,598.0400458538807,596.8753508074016,1.1646950464790962,0.742254331753454,0.8448814294512843
