date,open,high,low,close,adj close,volume,vwap,nse,spy,dj,nasdaq,pcod,hld,rsi,bbul,bbll,stma,ltma,ema,scul,scll,stma_cut_ltma_b,stma_cut_ltma_a,close_pr_cut_stma_b,close_pr_cut_stma_a,close_pr_cut_ltma_b,close_pr_cut_ltma_a,dr_stock,dr_nse,dr_spy,dr_dj,dr_nasdaq,price_movmnt,beta,ds,ts_close_pr,close_-1_s,tr,atr,wr_10,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,close_12_ema,close_26_ema,macd,macds,macdh
2015-01-01,276.274994,277.200012,275.25,276.200012,255.972107,405956.0,552.7,8395.450195,2058.199951,17832.990234,4726.810059,,1.9500120000000152,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,2015-01-01,267.2027338057334,,,,51.28173570213887,48.71826429786113,49.572754765953704,49.572754765953704,49.85758492198456,49.85758492198456,49.00309445389199,49.00309445389199,276.200012,276.200012,0.0,0.0,0.0
2015-01-02,276.700012,280.125,276.5,278.649994,258.24264500000004,1574608.0,557.56,8395.450195,2058.199951,17832.990234,4726.810059,0.5,3.625,,,,,,,0,0,0,0,0,0,0,0,0.00887025553921017,0.0,0.0,0.0,0.0,1.0,,2015-01-02,268.6232131647291,276.200012,3.924987999999985,3.924987999999985,30.25653333333349,69.7434666666665,56.29632539952463,56.29632539952463,52.00383174783124,52.00383174783124,64.88131270291143,64.88131270291143,277.5270855833333,277.47211803846153,0.054967544871772134,0.030537524928762296,0.048860039886019675
2015-01-03,276.700012,280.125,276.5,278.649994,258.24264500000004,1574608.0,557.56,8395.450195,2058.199951,17832.990234,4726.810059,-1.9499819999999772,3.625,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-01-03,270.14521335577564,278.649994,3.625,3.7694386666666593,30.25653333333349,69.7434666666665,60.778705821905255,60.778705821905255,54.92878977252258,54.92878977252258,72.47853792067062,72.47853792067062,277.9653569976905,277.8953174351897,0.07003956250076726,0.046726884589420065,0.04662535582269439
2015-01-04,276.700012,280.125,276.5,278.649994,258.24264500000004,1574608.0,557.56,8395.450195,2058.199951,17832.990234,4726.810059,-1.9499819999999772,3.625,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-01-04,271.642709744182,278.649994,3.625,3.717683678244968,30.25653333333349,69.7434666666665,63.76695943682567,63.76695943682567,57.87484632729027,57.87484632729027,75.55118565589646,75.55118565589646,278.18147014339075,278.1062920236621,0.07517811972866184,0.056364836872361046,0.03762656571260159
2015-01-05,278.524994,282.5,277.75,279.149994,258.705994,1439476.0,559.97,8378.400391,2020.5799559999998,17501.650391,4652.569824,-0.125,4.75,,,,,,,0,0,0,0,0,0,0,0,0.0017942389027185701,-0.0020308385618384994,-0.01827810508970329,-0.01858016174809962,-0.0157062022956993,1.0,-0.8835,2015-01-05,273.3078570629359,278.649994,4.75,4.005119090410956,46.206979310344934,53.793020689655066,60.4423131877688,60.4423131877688,58.73066861411644,58.73066861411644,63.865602335073504,63.865602335073504,278.4446146137498,278.3483308168269,0.09628379692293265,0.06823982498830929,0.05608794386924673
2015-01-06,277.5,278.200012,271.049988,272.625,252.65888999999999,4648762.0,547.07,8127.350098000001,2002.609985,17371.640625,4592.740234000001,-1.6499939999999924,7.15002400000003,,,,,,,0,0,0,0,0,0,0,0,-0.023374425565106938,-0.02996398850425841,-0.008893471870112801,-0.007428428925014718,-0.012859471703438374,0.0,0.7801,2015-01-06,274.8585336846415,279.149994,8.100006000000008,4.949743067440896,86.24445109751838,13.755548902481616,44.8800584260064,44.8800584260064,54.11379855141309,54.11379855141309,26.41257817519302,26.41257817519302,277.03014209382144,277.2019933018655,-0.1718512080440746,0.003161806233326239,-0.3500260285548017
2015-01-07,271.600006,272.5,269.174988,270.549988,250.735809,3114594.0,541.38,8102.100098000001,2025.9000239999998,17584.519531,4650.470215,-1.0249939999999924,3.325012000000015,,,,,,,0,0,0,0,0,0,0,0,-0.007611372788030479,-0.0031067936898908632,0.011629842642575161,0.012254392696429806,0.012569833706819633,0.0,2.4499,2015-01-07,276.4983772595065,272.625,3.450012000000015,4.6513069465839525,89.6810599495145,10.318940050485496,33.3596856341661,33.3596856341661,47.195760912330755,47.195760912330755,5.687535077836785,5.687535077836785,275.5841183801143,276.0189686420101,-0.43485026189580367,-0.10768736311147953,-0.6543257975686483
2015-01-08,278.075012,279.450012,271.600006,272.5,252.543045,2922050.0,546.12,8234.599609,2062.139893,17907.869141,4736.189941,7.52502400000003,7.850006000000008,,,,,,,0,0,0,0,0,0,0,0,0.007207729949733732,0.016353724268687753,0.01788828104579765,0.018388310776985328,0.018432485756711747,1.0,0.4407,2015-01-08,277.7159941451216,270.549988,8.90002400000003,5.401122433636844,75.04683673080362,24.95316326919639,30.557511512509528,30.557511512509528,41.64967777905701,41.64967777905701,8.373178979414561,8.373178979414561,274.9405104100284,275.45197559963094,-0.511465189602518,-0.20472276786098617,-0.6134848434830635
2015-01-09,274.600006,280.0,271.625,276.75,256.48175,5095170.0,552.34,8284.5,2044.810059,17737.369141,4704.069824,2.1000060000000076,8.375,,,,,,,0,0,0,0,0,0,0,0,0.01559617292172888,0.00605984423886996,-0.008403811040573306,-0.009520954093284129,-0.006781847307673172,1.0,2.5737,2015-01-09,278.9386694443922,272.5,8.375,5.876060538520153,43.15193112021207,56.84806887978793,39.32103063493566,39.32103063493566,40.87346206434989,40.87346206434989,36.21616777610721,36.21616777610721,275.2984918560409,275.64437131121355,-0.3458794551726214,-0.23733066291191074,-0.21709758452142136
2015-01-10,274.600006,280.0,271.625,276.75,256.48175,5095170.0,552.34,8284.5,2044.810059,17737.369141,4704.069824,-2.1499939999999924,8.375,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,2015-01-10,280.2554951654343,276.75,8.375,6.242777599369943,43.15193112021207,56.84806887978793,45.16337671655308,45.16337671655308,42.30343361508428,42.30343361508428,50.88326291949069,50.88326291949069,275.5735520852007,275.7969373095271,-0.22338522432642094,-0.23420607513716213,0.02164170162148238
